Date,ID,Title,Artist,ISRC,Rank,,
16/09/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,76,,,
16/09/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,90,,,
16/09/2021,1119707398,Yvngxchris - Fooling Around,xero,47,,,
16/09/2021,1119977311,B Lovee - Neaky,?BallForMine MUSIC,51,,,
16/09/2021,1117830073,No Time For Sleep (Freestyle),Bobby Shmurda,,,,
16/09/2021,1119565033,Big Trunk [prod. Trgc 1stclass Hurtboyag],Yeat,,,,
16/09/2021,1118938528,TOXIC $HIT (prod. Yoshi),JBREEZO,,,,
16/09/2021,1117759708,Free Shiest Life (feat. Pooh Shiesty),BIG30,,,,
16/09/2021,1114928791,Off The Grid,Kanye West,,,,
16/09/2021,1117985797,All Rise,JayDaYoungan,,,,
16/09/2021,1116748897,Blue Notes 2 (feat. Lil Uzi Vert),MEEK MILL,86,,,
16/09/2021,1120735693,Maru - On Da Block (prod.Maru),LIL MARU,70,,,
16/09/2021,1119967780,B Lovee - Neaky,XhrisX,93,,,
16/09/2021,1120682035,Kevin Gates - Trust (Freestyle) Prod by AXL Beats,Music Plug,77,,,
16/09/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,,,
16/09/2021,1114928752,Hurricane,Kanye West,,,,
16/09/2021,1119438397,Kenzo Balla x TG Crippy x PDot Sav - 5th To Sev,Floxkz Pops Is Blockwork??,,,,
16/09/2021,1114928674,Moon,Kanye West,,,,
16/09/2021,1116712360,Let's Lose Our Minds,SoFaygo,,,,
16/09/2021,1118368894,yvngxchris- anotha drill song (Just Sitting Here Foolin Around),Dizzy,,,,
16/09/2021,1118563714,yvngxchris - fooling around (snippet),tyler ?,,,,
16/09/2021,1120005493,Neaky-B Love,xSoqe,,,,
16/09/2021,1120781920,haha - juice wrld,No Vanity,43,,,
16/09/2021,1117256107,Flip [prod subzeroswiz],Yeat,,,,
16/09/2021,1120811416,public - kashdami ( slowed + reverb ),prod. by junavee,84,,,
16/09/2021,1121240074,Kanye west - life of the party (feat. Andre 3000),DeXx,82,,,
16/09/2021,1117760200,Miss My Glock (feat. Lil Durk),BIG30,,,,
16/09/2021,1119618061,STAYC (????) - STEREOTYPE (???),L2Share?141,,,,
16/09/2021,1117759654,Red Key (feat. Moneybagg Yo & Big Homiie G),BIG30,,,,
16/09/2021,1118990587,QUACKITYS SONG YELLOW SUBMARINE BY THE BEATLES,TALL ALEX (quackity),,,,
16/09/2021,1117760236,Backseat Of The Rolls Truck,BIG30,,,,
16/09/2021,1115915392,If i die young - Scorey,T O B I,,,,
16/09/2021,1120068946,SO SPECIAL,MoneySign Suede,,,,
16/09/2021,1118891659,Shordie Shordie - $1000,FixKix,,,,
16/09/2021,1117789621,Cabo (feat. DDG & KA$HDAMI) [Remix],BANKROL HAYDEN,,,,
16/09/2021,1119802156,Sha Ek - Shake That,Kay Flock,,,,
16/09/2021,1117759765,King Of My Projects,BIG30,,,,
16/09/2021,1119061030,Kanye West x Andre 3000 - The Life of The Party Instrumental (Remake by YBF Productions),Y.B.F. Productions,,,,
16/09/2021,1118261617,Vibrant Eyes,CG5,,,,
16/09/2021,1117760095,Whatever Come With It (feat. Future),BIG30,,,,
16/09/2021,1117760185,No Hospital Gang,BIG30,,,,
16/09/2021,1119922150,drunk and nasty (babycartel/vardaijah snippet remix),trend songs,,,,
16/09/2021,1119454807,like you,lilcandypaint *Candypaint,,,,
16/09/2021,1119933499,K Suave - Kamil (prod. skai),Perfect Plug,,,,
16/09/2021,1115734345,Him,Big Yavo,,,,
16/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,,,
16/09/2021,1114928743,Praise God,Kanye West,,,,
16/09/2021,1119459064,BABYSANTANA & LUISSS - OFF THA LEASH [ICYTWAT],fifteenhunnid,,,,
16/09/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,,,
16/09/2021,1114928665,Jail,Kanye West,,,,
16/09/2021,1117759900,Pressin' (feat. Quavo & Moneybagg Yo),BIG30,,,,
16/09/2021,1118508109,Shordie Shordie - $1000 (Official Audio),Music Plug,,,,
16/09/2021,1114928860,Pure Souls,Kanye West,,,,
16/09/2021,1114928734,Jonah,Kanye West,,,,
16/09/2021,1121472934,Click That B Kickin It (Yaar Jatt De) Karan Aujla Tru-Skool (BacThaFu*Up),tanvir singh,,,,
16/09/2021,1116641965,If I Die Young-Scorey(full version),ilovegeeking,,,,
16/09/2021,1117761196,Dyin' Expensive,BIG30,,,,
16/09/2021,1114928842,Ok Ok,Kanye West,,,,
16/09/2021,1117759594,Opp Pacc,BIG30,,,,
16/09/2021,1117759522,Fuck The Opps 4L (feat. Offset),BIG30,,,,
16/09/2021,1116948277,Lil Tecca - VIRGO,Lil Tecca ?,,,,
16/09/2021,1116474754,CKay - Love Nwantiti (TikTok Remix) [Lyrics] Unle, Open Am Make I See Full Version,,,,
16/09/2021,1118975716,Nikiti Ei - Janelynn & Biggmakk feat. Assi Ray x JBoy Muzik,Biggmakk,,,,
16/09/2021,1121860642,Lonely,Baby Jesus (DaBaby),9,,,
16/09/2021,1118479414,Melvoni- Feel Alive (Throw up the A),lil Sauce,,,,
16/09/2021,1120987522,hurrikane Diaries vol 2 [prod. by yungsosa],TheyLuvJohnny?,,,,
16/09/2021,1120551694,Omy De Oro - Mood,Urbans Music,,,,
16/09/2021,1121112553,,KentheMan,,,,
16/09/2021,1120552597,Love Nwantiti Remix - Ckay (Prod. By Nizhoven) Unle,Nizhoven | ???????,,,,
16/09/2021,1118944834,Waiting Room (prod. teenslug),inthemorning,,,,
16/09/2021,1119534175,Rico Nasty - Switch Places,RICO NASTY,,,,
16/09/2021,1119867316,Relapsed! {@ayymilan},SeptembersRich,,,,
16/09/2021,1114928749,Junya,Kanye West,,,,
16/09/2021,1122046093,Life Support,YoungBoy Never Broke Again,1,,,
16/09/2021,1121643700,WHAT NOW? (Prod. Supah Mario),DC The Don,4,,,
16/09/2021,1120651621,range brothers,Baby Keem,8,,,
16/09/2021,1122432223,Slide,MadMarcc,3,,,
16/09/2021,1120650568,trademark usa,Baby Keem,13,,,
16/09/2021,1120651480,scapegoats,Baby Keem,18,,,
16/09/2021,1120651309,issues,Baby Keem,19,,,
16/09/2021,1120650328,pink panties,Baby Keem,22,,,
16/09/2021,1121388952,Miracle/Go Up Witcha 4  [SXAR],Cayo(@cayobanks),96,,,
16/09/2021,1122120013,Crushin',zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122120034,Solar System,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121995384,Make This Right  Ft. Mvrzz, JohnnyDoThose,,,,
16/09/2021,1120650871,cocoa (feat. Don Toliver),Baby Keem,20,,,
16/09/2021,1122119953,Fuck It Part 2,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122120007,Woah Woah,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122136219,Dior (prod thislandis),drippin so pretty,92,,,
16/09/2021,1120650574,gorgeous,Baby Keem,27,,,
16/09/2021,1111010059,No New Friends! feat. Summrs (prod. Twinuzis),Autumn! (Twinuzis),15,,,
16/09/2021,1120650259,south africa,Baby Keem,23,,,
16/09/2021,1120650271,lost souls,Baby Keem,24,,,
16/09/2021,1120650388,vent,Baby Keem,25,,,
16/09/2021,1122120004,Full Cycle,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122119986,What A Shame,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121858347,Ron Suno & DUSTY LOCANE - Grabba (Remix),Ron Suno,44,,,
16/09/2021,1120650991,scars,Baby Keem,26,,,
16/09/2021,1120650952,16,Baby Keem,21,,,
16/09/2021,1122140389,Beautiful Glock,26AR,65,,,
16/09/2021,1122119974,Who Got The Drugs,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1120759294,DThang - Scene,Unreleasedmusic_9,,,,
16/09/2021,1122119956,Outside Part 2,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121259106,Straight to 4th,Mozzy,,,,
16/09/2021,1120651111,booman,Baby Keem,28,,,
16/09/2021,1122679753,NoCap - Outside,Updot21,2,,,
16/09/2021,1099681810,Think You Know Me! (prod. Goyxrd),Autumn! (Twinuzis),41,,,
16/09/2021,1089758707,Told Em! feat. Summrs (prod. Twinuzis),Autumn! (Twinuzis),42,,,
16/09/2021,1120592971,Have Mercy,Chl��3029,80,,,
16/09/2021,1120650319,first order of business,Baby Keem,30,,,
16/09/2021,1121980282,BULLET,Bandmanrill,66,,,
16/09/2021,1122104713,Utah Freestyle,Russ,,,,
16/09/2021,1122119965,Before I Die,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121831782,Larry June & Cardo - Friday Activities,Larry June TFM,,,,
16/09/2021,1122526639,Whoppa Wit Da Choppa - W.A.R. (feat. Jdot Breezy),Margiela,55,,,
16/09/2021,1122058396,Icewear Vezzo - 5 Milli,Andrew?,,,,
16/09/2021,1123147117,rigor mortis (555),glaive,40,,,
16/09/2021,1122107248,Forbes List (Prod. TwonTwon),Bankroll Blockaye ?,31,,,
16/09/2021,1122948085,Freddie Gibbs - Vice Lord Poetry (Champagne Poetry Freestyle),JRPROPER,59,,,
16/09/2021,1121901439,Calboy - She Know (In Too Deep),Updot21,54,,,
16/09/2021,1122937213,fall in love with you,Montell Fish,67,,,
16/09/2021,1122973153,MONA LISA (ft Lucki),BRENTRAMBO,73,,,
16/09/2021,1122585397,basic (prod. codylemont+benjicold+idontkry),surge,71,,,
16/09/2021,1122890128,DJ Flex & Ckay- Love Nwantiti (Afrobeat Remix),ChaleLetsGo | Dj Flex,89,,,
16/09/2021,1122025351,2ND VOICE,Tay Muletti,,,,
16/09/2021,1121943508,Calboy - (She Knows) Official Audio,? Icy Flvcko ?,75,,,
16/09/2021,1120806268,Juice Wrld - Lose Control (Prod. Red Limits & Flashy),red limits,,,,
16/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,,,,
16/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,,,,
16/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,,,,
16/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,,,,
16/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,,,,
16/09/2021,1118019772,Drake - In The Bible (feat. Lil Durk & Giveon),octobersveryown,,,,
16/09/2021,1118020210,Drake - TSU,octobersveryown,,,,
16/09/2021,1118019982,Drake - Love All (feat. JAY-Z),octobersveryown,,,,
16/09/2021,1118019595,Drake - Papis Home,octobersveryown,,,,
16/09/2021,1118019694,Drake - No Friends In The Industry,octobersveryown,,,,
16/09/2021,1118019856,Drake - N 2 Deep (feat. Future),octobersveryown,,,,
16/09/2021,1118019748,Drake - Pipe Down,octobersveryown,,,,
16/09/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,,,,
16/09/2021,1118019826,Drake - 7am On Bridle Path,octobersveryown,,,,
16/09/2021,1118019841,Drake - IMY2 (feat. Kid Cudi),octobersveryown,,,,
16/09/2021,1118019868,Drake, Yebba - Yebbas Heartbreak,,,,
16/09/2021,1120360753,Public [prod. 1kSensei + Cxdy + Fwthis1will],KA$HDAMI,,,,
16/09/2021,1118020186,Drake - You Only Live Twice (feat. Lil Wayne & Rick Ross),octobersveryown,,,,
16/09/2021,1118019970,Drake - Race My Mind,octobersveryown,,,,
16/09/2021,1118019490,Drake - Fountains (feat. Tems),octobersveryown,,,,
16/09/2021,1118019763,Drake - Get Along Better (feat. Ty Dolla $ign),octobersveryown,,,,
16/09/2021,1118020330,Drake - Fucking Fans,octobersveryown,,,,
16/09/2021,1118019964,Drake - The Remorse,octobersveryown,,,,
16/09/2021,1118066803,Turn Me Up (prod. SwanBeatz),2Floody,,,,
16/09/2021,1116904462,HOT DEMON B!TCHES NEAR U ! ! ! w/ Night Lovell,CORPSE,,,,
16/09/2021,1119707398,Yvngxchris - Fooling Around,xero,,,,
16/09/2021,1119977311,B Lovee - Neaky,?BallForMine MUSIC,,,,
16/09/2021,1117830073,No Time For Sleep (Freestyle),Bobby Shmurda,,,,
16/09/2021,1119565033,Big Trunk [prod. Trgc 1stclass Hurtboyag],Yeat,,,,
16/09/2021,1118938528,TOXIC $HIT (prod. Yoshi),JBREEZO,,,,
16/09/2021,1117759708,Free Shiest Life (feat. Pooh Shiesty),BIG30,,,,
16/09/2021,1114928791,Off The Grid,Kanye West,,,,
16/09/2021,1117985797,All Rise,JayDaYoungan,,,,
16/09/2021,1116748897,Blue Notes 2 (feat. Lil Uzi Vert),MEEK MILL,,,,
16/09/2021,1120735693,Maru - On Da Block (prod.Maru),LIL MARU,,,,
16/09/2021,1119967780,B Lovee - Neaky,XhrisX,,,,
16/09/2021,1120682035,Kevin Gates - Trust (Freestyle) Prod by AXL Beats,Music Plug,,,,
16/09/2021,1115323483,G봠Busy (prod. Flansie Skimayne),Yeat,,,,
16/09/2021,1114928752,Hurricane,Kanye West,,,,
16/09/2021,1119438397,Kenzo Balla x TG Crippy x PDot Sav - 5th To Sev,Floxkz Pops Is Blockwork??,,,,
16/09/2021,1114928674,Moon,Kanye West,,,,
16/09/2021,1116712360,Let's Lose Our Minds,SoFaygo,,,,
16/09/2021,1118368894,yvngxchris- anotha drill song (Just Sitting Here Foolin Around),Dizzy,,,,
16/09/2021,1118563714,yvngxchris - fooling around (snippet),tyler ?,,,,
16/09/2021,1120005493,Neaky-B Love,xSoqe,,,,
16/09/2021,1120781920,haha - juice wrld,No Vanity,,,,
16/09/2021,1117256107,Flip [prod subzeroswiz],Yeat,,,,
16/09/2021,1120811416,public - kashdami ( slowed + reverb ),prod. by junavee,,,,
16/09/2021,1121240074,Kanye west - life of the party (feat. Andre 3000),DeXx,,,,
16/09/2021,1117760200,Miss My Glock (feat. Lil Durk),BIG30,,,,
16/09/2021,1119618061,STAYC (????) - STEREOTYPE (???),L2Share?141,,,,
16/09/2021,1117759654,Red Key (feat. Moneybagg Yo & Big Homiie G),BIG30,,,,
16/09/2021,1118990587,QUACKITYS SONG YELLOW SUBMARINE BY THE BEATLES,TALL ALEX (quackity),,,,
16/09/2021,1117760236,Backseat Of The Rolls Truck,BIG30,,,,
16/09/2021,1115915392,If i die young - Scorey,T O B I,,,,
16/09/2021,1120068946,SO SPECIAL,MoneySign Suede,,,,
16/09/2021,1118891659,Shordie Shordie - $1000,FixKix,,,,
16/09/2021,1117789621,Cabo (feat. DDG & KA$HDAMI) [Remix],BANKROL HAYDEN,,,,
16/09/2021,1119802156,Sha Ek - Shake That,Kay Flock,,,,
16/09/2021,1117759765,King Of My Projects,BIG30,,,,
16/09/2021,1119061030,Kanye West x Andre 3000 - The Life of The Party Instrumental (Remake by YBF Productions),Y.B.F. Productions,,,,
16/09/2021,1118261617,Vibrant Eyes,CG5,,,,
16/09/2021,1117760095,Whatever Come With It (feat. Future),BIG30,,,,
16/09/2021,1117760185,No Hospital Gang,BIG30,,,,
16/09/2021,1119922150,drunk and nasty (babycartel/vardaijah snippet remix),trend songs,,,,
16/09/2021,1119454807,like you,lilcandypaint *Candypaint,,,,
16/09/2021,1119933499,K Suave - Kamil (prod. skai),Perfect Plug,,,,
16/09/2021,1115734345,Him,Big Yavo,,,,
16/09/2021,1113703852,family ties (with Kendrick Lamar),Baby Keem,,,,
16/09/2021,1114928743,Praise God,Kanye West,,,,
16/09/2021,1119459064,BABYSANTANA & LUISSS - OFF THA LEASH [ICYTWAT],fifteenhunnid,,,,
16/09/2021,1112857807,Lil Tecca - LOT OF ME,Lil Tecca ?,,,,
16/09/2021,1114928665,Jail,Kanye West,,,,
16/09/2021,1117759900,Pressin' (feat. Quavo & Moneybagg Yo),BIG30,,,,
16/09/2021,1118508109,Shordie Shordie - $1000 (Official Audio),Music Plug,,,,
16/09/2021,1114928860,Pure Souls,Kanye West,,,,
16/09/2021,1114928734,Jonah,Kanye West,,,,
16/09/2021,1121472934,Click That B Kickin It (Yaar Jatt De) Karan Aujla Tru-Skool (BacThaFu*Up),tanvir singh,,,,
16/09/2021,1116641965,If I Die Young-Scorey(full version),ilovegeeking,,,,
16/09/2021,1117761196,Dyin' Expensive,BIG30,,,,
16/09/2021,1114928842,Ok Ok,Kanye West,,,,
16/09/2021,1117759594,Opp Pacc,BIG30,,,,
16/09/2021,1117759522,Fuck The Opps 4L (feat. Offset),BIG30,,,,
16/09/2021,1116948277,Lil Tecca - VIRGO,Lil Tecca ?,,,,
16/09/2021,1116474754,CKay - Love Nwantiti (TikTok Remix) [Lyrics] Unle, Open Am Make I See Full Version,,,,
16/09/2021,1118975716,Nikiti Ei - Janelynn & Biggmakk feat. Assi Ray x JBoy Muzik,Biggmakk,,,,
16/09/2021,1121860642,Lonely,Baby Jesus (DaBaby),,,,
16/09/2021,1118479414,Melvoni- Feel Alive (Throw up the A),lil Sauce,,,,
16/09/2021,1120987522,hurrikane Diaries vol 2 [prod. by yungsosa],TheyLuvJohnny?,,,,
16/09/2021,1120551694,Omy De Oro - Mood,Urbans Music,,,,
16/09/2021,1121112553,,KentheMan,,,,
16/09/2021,1120552597,Love Nwantiti Remix - Ckay (Prod. By Nizhoven) Unle,Nizhoven | ???????,,,,
16/09/2021,1118944834,Waiting Room (prod. teenslug),inthemorning,,,,
16/09/2021,1119534175,Rico Nasty - Switch Places,RICO NASTY,,,,
16/09/2021,1119867316,Relapsed! {@ayymilan},SeptembersRich,,,,
16/09/2021,1114928749,Junya,Kanye West,,,,
16/09/2021,1122046093,Life Support,YoungBoy Never Broke Again,,,,
16/09/2021,1121643700,WHAT NOW? (Prod. Supah Mario),DC The Don,,,,
16/09/2021,1120651621,range brothers,Baby Keem,,,,
16/09/2021,1122432223,Slide,MadMarcc,,,,
16/09/2021,1120650568,trademark usa,Baby Keem,,,,
16/09/2021,1120651480,scapegoats,Baby Keem,,,,
16/09/2021,1120651309,issues,Baby Keem,,,,
16/09/2021,1120650328,pink panties,Baby Keem,,,,
16/09/2021,1121388952,Miracle/Go Up Witcha 4  [SXAR],Cayo(@cayobanks),,,,
16/09/2021,1122120013,Crushin',zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122120034,Solar System,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121995384,Make This Right  Ft. Mvrzz, JohnnyDoThose,,,,
16/09/2021,1120650871,cocoa (feat. Don Toliver),Baby Keem,,,,
16/09/2021,1122119953,Fuck It Part 2,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122120007,Woah Woah,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122136219,Dior (prod thislandis),drippin so pretty,,,,
16/09/2021,1120650574,gorgeous,Baby Keem,,,,
16/09/2021,1111010059,No New Friends! feat. Summrs (prod. Twinuzis),Autumn! (Twinuzis),,,,
16/09/2021,1120650259,south africa,Baby Keem,,,,
16/09/2021,1120650271,lost souls,Baby Keem,,,,
16/09/2021,1120650388,vent,Baby Keem,,,,
16/09/2021,1122120004,Full Cycle,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1122119986,What A Shame,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121858347,Ron Suno & DUSTY LOCANE - Grabba (Remix),Ron Suno,,,,
16/09/2021,1120650991,scars,Baby Keem,,,,
16/09/2021,1120650952,16,Baby Keem,,,,
16/09/2021,1122140389,Beautiful Glock,26AR,,,,
16/09/2021,1122119974,Who Got The Drugs,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1120759294,DThang - Scene,Unreleasedmusic_9,,,,
16/09/2021,1122119956,Outside Part 2,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121259106,Straight to 4th,Mozzy,,,,
16/09/2021,1120651111,booman,Baby Keem,,,,
16/09/2021,1122679753,NoCap - Outside,Updot21,,,,
16/09/2021,1099681810,Think You Know Me! (prod. Goyxrd),Autumn! (Twinuzis),,,,
16/09/2021,1089758707,Told Em! feat. Summrs (prod. Twinuzis),Autumn! (Twinuzis),,,,
16/09/2021,1120592971,Have Mercy,Chl��00888,,,,
16/09/2021,1120650319,first order of business,Baby Keem,,,,
16/09/2021,1121980282,BULLET,Bandmanrill,,,,
16/09/2021,1122104713,Utah Freestyle,Russ,,,,
16/09/2021,1122119965,Before I Die,zellyocho  * zelly ocho  ?? ????? ????? & ???????,,,,
16/09/2021,1121831782,Larry June & Cardo - Friday Activities,Larry June TFM,,,,
16/09/2021,1122526639,Whoppa Wit Da Choppa - W.A.R. (feat. Jdot Breezy),Margiela,,,,
16/09/2021,1122058396,Icewear Vezzo - 5 Milli,Andrew?,,,,
16/09/2021,1121206666,Midnight 13 (Demo),Guy,10,,,
16/09/2021,1123533610,PSA Kay Flock,FranckLikeMen,11,,,
16/09/2021,1122107248,Forbes List (Prod. TwonTwon),Bankroll Blockaye ?,,,,
16/09/2021,1123147117,rigor mortis (555),glaive,,,,
16/09/2021,1121901439,Calboy - She Know (In Too Deep),Updot21,,,,
16/09/2021,1122948085,Freddie Gibbs - Vice Lord Poetry (Champagne Poetry Freestyle),JRPROPER,,,,
16/09/2021,1122937213,fall in love with you,Montell Fish,,,,
16/09/2021,1123409803,Smoking On Errbody,JayBaby TheGreaty,33,,,
16/09/2021,1123409350,WGLOBAB,JayBaby TheGreaty,34,,,
16/09/2021,1122585397,basic (prod. codylemont+benjicold+idontkry),surge,,,,
16/09/2021,1122973153,MONA LISA (ft Lucki),BRENTRAMBO,,,,
16/09/2021,1121943508,Calboy - (She Knows) Official Audio,? Icy Flvcko ?,,,,
16/09/2021,1123479925,Way 2 Sexy Freestyle,JayBaby TheGreaty,45,,,
16/09/2021,1123130629,Ca$h Cow$,JayBaby TheGreaty,37,,,
16/09/2021,1123406284,Kay's Idea Ft. Kennedi Jones,JayBaby TheGreaty,38,,,
16/09/2021,1123406938,Mike Lowery (Prod By Miistro Freeyo),JayBaby TheGreaty,48,,,
16/09/2021,1122890128,DJ Flex & Ckay- Love Nwantiti (Afrobeat Remix),ChaleLetsGo | Dj Flex,,,,
16/09/2021,1122870697,DThang - Scene,DThang,78,,,
16/09/2021,1123520905,Bring It Back,JayBaby TheGreaty,58,,,
16/09/2021,1123499932,Savage ,JayBaby TheGreaty,50,,,
16/09/2021,1123419622,Every Chance I Get Freestyle,JayBaby TheGreaty,52,,,
16/09/2021,1123409566,Like I Died Freestyle,JayBaby TheGreaty,56,,,
16/09/2021,1123410250,Love Me (Prod. By RayRay&AR),JayBaby TheGreaty,57,,,
16/09/2021,1122710917,Jo Bandz x Nas EBK x Set Da Trend - Dont Trip,NycTopDrill,88,,,
16/09/2021,1124607946,V12,iann dior,5,,,
16/09/2021,1124256088,Gunna & Future - Too Easy (UNRELEASED),SLATT LEAKS*+,7,,,
16/09/2021,1123453522,Its Him Freestyle,JayBaby TheGreaty,12,,,
16/09/2021,1123408480,How Many,JayBaby TheGreaty,14,,,
16/09/2021,1123411405,Greaty For President (Prod. By Potillo),JayBaby TheGreaty,17,,,
16/09/2021,1123498831,Kay Flock - PSA,NEW YORK MUSIC,35,,,
16/09/2021,1123484407,Kay Flock - PSA,Unreleasedmusic_9,32,,,
16/09/2021,1123131550,Pass The Tree (Prod. By Miistro Freeyo),JayBaby TheGreaty,36,,,
16/09/2021,1124109964,Farruko - Pepas (GORDO x Shaun Frank Remix),DJ Carnage,46,,,
16/09/2021,1124131231,Steven G.- Love Hate,StevenGMusic,39,,,
16/09/2021,1123753750,I MISS YOU GIRL (DRAFT/RAW),CHE ECRU,53,,,
16/09/2021,1122609532,K.O.D.A (PROD.SMERK),KODA,61,,,
18/09/2021,1122046093,Life Support,YoungBoy Never Broke Again,1,,,
18/09/2021,1124607946,V12,iann dior,2,,,
18/09/2021,1122432223,Slide,MadMarcc,3,,,
18/09/2021,1122679753,NoCap - Outside,Updot21,4,,,
18/09/2021,1121643700,WHAT NOW? (Prod. Supah Mario),DC The Don,5,,,
18/09/2021,1124810965,Really Rich prod kankan jdolla finntudor,Kankan,6,,,
18/09/2021,1120360753,Public [prod. 1kSensei + Cxdy + Fwthis1will],KA$HDAMI,7,,,
18/09/2021,1120651621,range brothers,Baby Keem,8,,,
18/09/2021,1118019910,Drake - Knife Talk (feat. 21 Savage & Project Pat),octobersveryown,9,,,
18/09/2021,1123533610,PSA Kay Flock,FranckLikeMen,10,,,
18/09/2021,1121860642,Lonely,Baby Jesus (DaBaby),11,,,
18/09/2021,1118019811,Drake - Way 2 Sexy (feat. Future & Young Thug),octobersveryown,12,,,
18/09/2021,1120650568,trademark usa,Baby Keem,13,,,
18/09/2021,1121206666,Midnight 13 (Demo),Guy,14,,,
18/09/2021,1120651480,scapegoats,Baby Keem,15,,,
18/09/2021,1120651309,issues,Baby Keem,16,,,
18/09/2021,1111010059,No New Friends! feat. Summrs (prod. Twinuzis),Autumn! (Twinuzis),17,,,
18/09/2021,1120650871,cocoa (feat. Don Toliver),Baby Keem,18,,,
18/09/2021,1120650952,16,Baby Keem,19,,,
18/09/2021,1120650388,vent,Baby Keem,20,,,
18/09/2021,1120650259,south africa,Baby Keem,21,,,
18/09/2021,1120650328,pink panties,Baby Keem,22,,,
18/09/2021,1120650271,lost souls,Baby Keem,23,,,
18/09/2021,1120650991,scars,Baby Keem,24,,,
18/09/2021,1120650574,gorgeous,Baby Keem,25,,,
18/09/2021,1120651111,booman,Baby Keem,26,,,
18/09/2021,1120650319,first order of business,Baby Keem,27,,,
18/09/2021,1124256088,Gunna & Future - Too Easy (UNRELEASED),SLATT LEAKS*+,28,,,
18/09/2021,1123409803,Smoking On Errbody,JayBaby TheGreaty,29,,,
18/09/2021,1118019889,Drake - Champagne Poetry,octobersveryown,30,,,
18/09/2021,1123409350,WGLOBAB,JayBaby TheGreaty,31,,,
18/09/2021,1118019991,Drake - Girls Want Girls (feat. Lil Baby),octobersveryown,32,,,
18/09/2021,1123130629,Ca$h Cow$,JayBaby TheGreaty,33,,,
18/09/2021,1123406284,Kay's Idea Ft. Kennedi Jones,JayBaby TheGreaty,34,,,
18/09/2021,1123498831,Kay Flock - PSA,NEW YORK MUSIC,35,,,
18/09/2021,1122107248,Forbes List (Prod. TwonTwon),Bankroll Blockaye ?,36,,,
18/09/2021,1123479925,Way 2 Sexy Freestyle,JayBaby TheGreaty,37,,,
18/09/2021,1118019550,Drake - Fair Trade (feat. Travis Scott),octobersveryown,38,,,
18/09/2021,1124841037,Summrs - Spread Your Wings  ? exclusive ?prod. Telxry,Wav Guide,39,,,
18/09/2021,1123406938,Mike Lowery (Prod By Miistro Freeyo),JayBaby TheGreaty,40,,,
18/09/2021,1123499932,Savage \,JayBaby TheGreaty,41,,,
18/09/2021,1118710048,Yvngxchris - Foolin Around (Best Version) (prod. by Yuskisx),UNDERGROUND,42,,,
18/09/2021,1123419622,Every Chance I Get Freestyle,JayBaby TheGreaty,43,,,
18/09/2021,1123409566,Like I Died Freestyle,JayBaby TheGreaty,44,,,
18/09/2021,1123410250,Love Me (Prod. By RayRay&AR),JayBaby TheGreaty,45,,,
18/09/2021,1123520905,Bring It Back,JayBaby TheGreaty,46,,,
18/09/2021,1123453522,Its Him Freestyle,JayBaby TheGreaty,47,,,
18/09/2021,1121858347,Ron Suno & DUSTY LOCANE - Grabba (Remix),Ron Suno,48,,,
18/09/2021,1123408480,How Many,JayBaby TheGreaty,49,,,
